"Timestamp","Username","Total score","Document","Document [Score]","Document [Feedback]","Excerpt (for verification)","Excerpt (for verification) [Score]","Excerpt (for verification) [Feedback]","Sentence 1","Sentence 1 [Score]","Sentence 1 [Feedback]","Sentence 2","Sentence 2 [Score]","Sentence 2 [Feedback]","Sentence 3","Sentence 3 [Score]","Sentence 3 [Feedback]"
"2019/06/24 10:59:47 pm EET","student1","0.00 / 3","student1-2019-03-14-question-202.html","-- / 0","","Like we could see each other __ And then I 'll go Monday -- __ to Bonn , or wherever those relatives are because I have __ __ my uncle in like three __ four years __ and he 's just turning eighty and I like them a __ uh-huh..","-- / 0","","It is uncertain where the relatives live.","-- / 1","","The speaker has a lot of thoughts.","-- / 1","","The speaker rejected a girl.","-- / 1",""
"2019/06/24 11:09:17 pm EET","student1","0.00 / 3","student1-2019-03-14-question-182.html","-- / 0","","Xinhua News __ , Beijing , September 1st On August 30th __ Jiaxuan Tang , vice minister of the Ministry of Foreign Affairs , and Haojing Song , special envoy of the Korean government and vice minister of the Foreign Affairs Ministry __ talks in Beijing , exchanging ideas concerning..","-- / 0","","Two parties are trying to maintain peace.","-- / 1","","The Chinese do not like that Koreans are building a mechanism on the Korean Peninsula.","-- / 1","","Seems that all sides would like peace. ","-- / 1",""
"2019/06/25 9:23:16 pm EET","student1","0.00 / 3","student1-2019-03-14-question-248.html","-- / 0","","Iraq __ __ __ __ __ __ vote on __ __ constitution __ __ __ __ __ __ __ __ __ __ __ __ __ Has Iraq been __ __ __ __ __ __ __ Harriet Meyers and __ __ __ __ A conversation with columnist Tom Friedman /. __..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/25 9:29:54 pm EET","student1","0.00 / 3","student1-2019-03-14-question-238.html","-- / 0","","When he was in that class , Ye Daying received patient teaching every day . At that time he encountered the first love of his life that still remains fresh in his memory . This girl became the only light in Ye Daying 's dark life for several years ...","-- / 0","","Ye Daying found young love.","-- / 1","","Ye Daying  and his crush did not see each other after middle school.","-- / 1","","Ye Daying and his crush were in the same class. ","-- / 1",""
"2019/06/25 10:16:00 pm EET","student1","0.00 / 3","student1-2019-03-14-question-225.html","-- / 0","","__ these __ __ __ __ __ __ the CCP __ __ its rule . __ __ __ __ __ __ __ lives __ the CCP __ destroyed __ __ __ __ __ __ __ A great many people __ __ __ __ __ to the CCP 's threats by..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/25 10:48:31 pm EET","student1","0.00 / 3","student1-2019-03-14-question-245.html","-- / 0","","__ __ well , based on your understanding __ __ __ , and from an international perspective , what are some better ways of __ __ that are __ for us __ learn __ I __ __ in comparison __ China , __ should say that urbanization in foreign countries..","-- / 0","","Government needs emergency plans.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 9:45:31 am EET","student3","0.00 / 3","student3-2019-03-29-question-021.html","-- / 0","","American Physicians Service Group Inc. said it purchased about 42 % of Prime Medical Services Inc. for about $ 5 million from Texas American Energy Corp . American Physicians said it also replaced four Texas American representatives on Prime 's five - member board . American provides a variety of..","-- / 0","","The company American Physicians Service Group Inc purchased part of the company Prime Medical Services Inc for 5 million dollar.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 9:46:48 am EET","student3","0.00 / 3","student3-2019-03-29-question-183.html","-- / 0","","Business Week subscribers may hear this week 's issue talking back to them . A four - page ad from Texas Instruments Inc. , running in approximately 140,000 issues of the Oct. 20 `` Corporate Elite '' issue of the McGraw - Hill Inc. publication , contains a speech synthesizer..","-- / 0","","Texas Instruments Inc. had a pr coup with an advertisement in a magazine that included a speech synthesizer.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 9:48:08 am EET","student3","0.00 / 3","student3-2019-03-29-question-083.html","-- / 0","","Like we could see each other __ And then I 'll go Monday -- __ to Bonn , or wherever those relatives are because I have __ __ my uncle in like three __ four years __ and he 's just turning eighty and I like them a __ uh-huh..","-- / 0","","Two people a talking about a great variety of topics","-- / 1","","One of them is visiting friends and relatives in Germany.","-- / 1","","NA","-- / 1",""
"2019/06/27 9:50:48 am EET","student3","0.00 / 3","student3-2019-03-29-question-157.html","-- / 0","","A US poll shows President Clinton and his wife , First Lady Hillary Rodham Clinton are the man and woman most admired by Americans . The Gallup poll places New York Senator - elect Hillary Clinton clearly ahead in the contest for most popular woman with 19 % of the..","-- / 0","","Bill Clinton and his wife Hillary Clinton are the most admired people by Americans.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 9:52:12 am EET","student3","0.00 / 3","student3-2019-03-29-question-136.html","-- / 0","","President Clinton is questioning __ legitimacy of George W. Bush 's election victory . Speaking last night to __ supporters in Chicago , the President said Bush won the election __ __ Republicans __ the vote - counting in Florida , and Mr. Clinton __ Al Gore 's campaign manager..","-- / 0","","President Clintion questions the legitimacy of George Bushs victory in the election.","-- / 1","","Clinton thinks Al Gore did a good job.","-- / 1","","NA","-- / 1",""
"2019/06/27 10:11:43 am EET","student3","0.00 / 3","student3-2019-03-29-question-106.html","-- / 0","","__ these lessons taught by brutal suppression enable the CCP to __ its rule . __ addition to the destruction of countless lives , the CCP __ destroyed __ soul __ the Chinese people . A great many people have become conditioned to react to the CCP 's threats by..","-- / 0","","Mao Zedong and his followers were influenced by US agencies in China.","-- / 1","","Most prisoners in Abu Ghraib are innocent and still not released","-- / 1","","911 is a conspiracy of the US government","-- / 1",""
"2019/06/27 10:13:34 am EET","student3","0.00 / 3","student3-2019-03-29-question-034.html","-- / 0","","Lomas Financial Corp. , Dallas , said it __ ask a U.S. bankruptcy __ __ __ it to hire Lazard Freres & Co. to help it __ its leasing unit __ Lomas , __ __ Merrill Lynch Capital Markets __ has __ trying to sell its Equitable Lomas Leasing Co...","-- / 0","","Lomas Finincial Corp. is threatened to get bankrupt.","-- / 1","","Lomas tries to  sell itsEquitable Lomas Leasing Co. ","-- / 1","","NA","-- / 1",""
"2019/06/27 10:15:07 am EET","student3","0.00 / 3","student3-2019-03-29-question-288.html","-- / 0","","__ Change __ perspective __ __ __ , __ __ __ __ __ half over , and __ __ __ __ __ of __ __ fruits , __ __ __ and the sweet __ "" I __ __ for the bad times , for they __ __ me more __..","-- / 0","","A chinese person speaks about the difficulties of life","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:17:19 am EET","student3","0.00 / 3","student3-2019-03-29-question-152.html","-- / 0","","Here __ __ United __ , it __ just a week __ __ day before __ go to __ polls __ __ offices from local school boards __ Congress and the __ __ In __ latest daily CNN __ __ Gallup popular opinion survey , George W Bush , the..","-- / 0","","Candidate George Bush is in advance for the elections of the US president.","-- / 1","","Various news papers declare their stance to the election candidates.","-- / 1","","Despite Gore seeming to be more intelligent, Bush is seen to have better chances.","-- / 1",""
"2019/06/27 10:17:47 am EET","student3","0.00 / 3","student3-2019-03-29-question-289.html","-- / 0","","__ __ __ __ of __ __ __ __ __ steps __ __ __ __ __ __ __ __ __ commitments to __ __ __ day __ freedom __ and appreciate the __ __ __ new __ __ __ __ __ facing __ __ The __ __ __ have dreams..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:19:59 am EET","student3","0.00 / 3","student3-2019-03-29-question-179.html","-- / 0","","Striking auto workers ended their 19 - day occupation of a metal shop at a Peugeot S.A. factory in eastern France Friday as __ talks got under way __ the capital . __ __ Peugeot __ came __ __ nationwide dispute by Finance Ministry employees disrupted __ checkpoints __ __..","-- / 0","","Striking workers end their strike against Peugeot.","-- / 1","","Ministry workers complain about being badly paid.","-- / 1","","There is a relation between striking metal workers and badly paid ministry workers.","-- / 1",""
"2019/06/27 10:21:37 am EET","student3","0.00 / 3","student3-2019-03-29-question-146.html","-- / 0","","__ BBC News __ __ , I __ __ __ for The World . The Yugoslav Army __ __ its support to President - elect Vojislav Kostunica . Earlier he __ an hour long meeting with former President Slobodan Milosevic . It __ __ first __ since Milosevic was __..","-- / 0","","The Yugoslaw army supports the president-elect Voijslav Kostunica.","-- / 1","","Former president Milosevic supports his successor","-- / 1","","Sanctions against Serbia might be relieved.","-- / 1",""
"2019/06/27 10:22:37 am EET","student3","0.00 / 3","student3-2019-03-29-question-162.html","-- / 0","","p. 098 __ __ Kuantu Bridge __ Pali , a town which nestles at the foot of Mt. Kuanyin , with __ __ world , __ __ adds __ splash __ __ to the __ river landscape __ __ 099 __ the ferry from Tanshui __ Pali , __ __..","-- / 0","","Bridges in the town Pali remind of the golden age of the described region.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:23:54 am EET","student3","0.00 / 3","student3-2019-03-29-question-250.html","-- / 0","","Dongguan __ __ have __ bright future __ __ The Taiwan firms here now __ __ enough __ __ __ __ __ __ __ __ __ __ __ represent their __ , "" holds __ senior reporter . Although TBAD 's Yeh __ __ __ __ on __ mainland are..","-- / 0","","Taiwanese companies in Dongguan have a bright future.","-- / 1","","Taiwanese business man have to be careful in China.","-- / 1","","NA","-- / 1",""
"2019/06/27 10:27:26 am EET","student3","0.00 / 3","student3-2019-03-29-question-043.html","-- / 0","","Xinhua News Agency , Beijing , April 5th , by reporter Guocheng Jiang "" Five years ago , when China 's digital telephone program - controlled switch market was monopolized by various brands of foreign products , we worried about whether China could successfully develop digital program - controlled switches..","-- / 0","","Chinas digital telephone program - controlled switch market grow fast despite all doubts.","-- / 1","","The ""863"" program pushed China ahead in their development of high technology.","-- / 1","","The success of Chinas development also relies on the Chinese people.","-- / 1",""
"2019/06/27 10:33:31 am EET","student3","0.00 / 3","student3-2019-03-29-question-139.html","-- / 0","","The morning papers , because morning papers around the country and around the world are remaking their front page to include the Elizabeth Smart case , and we end with that tonight . With her family on a day when their miracle finally came true . She looks very ,..","-- / 0","","The lost girl Elizabeth Smart came home to her parents.","-- / 1","","Her mother is thankful for her return","-- / 1","","NA","-- / 1",""
"2019/06/27 10:34:23 am EET","student3","0.00 / 3","student3-2019-03-29-question-265.html","-- / 0","","__ __ __ __ __ Formosa Plastics boss Wang Yung - ching __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ the government __ __ __ __ __ __ __ __ Wang __ __ __ Lee Yuan - tseh 's __ __ __ __..","-- / 0","","Something about the company Formosa Plastics.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:35:38 am EET","student3","0.00 / 3","student3-2019-03-29-question-255.html","-- / 0","","__ __ something __ __ __ with __ __ character __ __ __ __ __ __ , __ it __ __ __ __ . Luo Jialun , one of the leading lights of the May Fourth Movement __ is __ __ example __ Luo __ __ __ __ __ __..","-- / 0","","Luo Jialun is one of the leaders of the May Fourth Movement.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:36:37 am EET","student3","0.00 / 3","student3-2019-03-29-question-093.html","-- / 0","","What type of __ fits for __ ? Beauty __ -- Shock treatments can easily make you hypersensitive __ __ __ rid of __ it __ best to go to the hospital . In __ public 's eyes , the beauty industry has __ been both __ __ blamed __..","-- / 0","","The beauty industry is both, wanted and despised.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:38:42 am EET","student3","0.00 / 3","student3-2019-03-29-question-251.html","-- / 0","","Whether its __ was __ __ __ __ , a new age for Taiwanese firms in Dongguan __ here . __ __ a far __ from the __ when Taiwan __ enjoyed tremendous advantages . From __ various revisions __ trade __ adopted by the PRC last __ __ __..","-- / 0","","A new age starts for Taiwanese firms in Dongguan.","-- / 1","","An orgnisation colled TBAD is joined by 80% of Taiwanese companies in Dongguan.","-- / 1","","TBAD  is one of the largest and stronges organisations of its kind.","-- / 1",""
"2019/06/27 10:51:36 am EET","student3","0.00 / 3","student3-2019-03-29-question-267.html","-- / 0","","Tanshui : An Inspiration to Poets , Artists , and Romantics __ Lin __ - __ __ __ by __ __ / __ __ Phil __ __ __ __ __ __ __ cloud layer __ __ Mt. __ __ __ __ __ __ __ __ __ __ __ __ __..","-- / 0","","The port city Tanshui is inspiring.","-- / 1","","Tanshuis old name is Huwei.","-- / 1","","The city is flooded by tourists.","-- / 1",""
"2019/06/27 10:52:22 am EET","student3","0.00 / 3","student3-2019-03-29-question-140.html","-- / 0","","__ __ Iraq __ another symbol of Saddam Hussein 's regime is __ __ tonight __ Saddam Hussein 's private yacht and quite a yacht it is or was __ it __ __ __ __ __ __ __ and __ __ __ __ __ Iraqis __ The boat __ __..","-- / 0","","Sadam Husseins Yacht is destroyed.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:53:01 am EET","student3","0.00 / 3","student3-2019-03-29-question-256.html","-- / 0","","__ __ __ __ __ Biochips __ __ Chiung __ __ __ __ __ Hsueh Chi __ __ / __ __ __ __ __ __ __ detection __ developed __ __ __ Biotechnology __ only __ hours __ __ __ __ __ __ __ __ __ __ enterovirus __ and..","-- / 0","","Taiwan develops Biochips.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/27 10:55:15 am EET","student3","0.00 / 3","student3-2019-03-29-question-078.html","-- / 0","","Brothers and sisters , I want you to know what happened to our ancestors who were with Moses . They were all under the cloud , and they all walked through the sea . They were all baptized into Moses in the cloud and in the sea . They all..","-- / 0","","Most of the ancestors who were with Moses were killed by god for worshipping false idols.","-- / 1","","A variety of deeds, like sinful sex, is punished with death.","-- / 1","","You can trust god.","-- / 1",""
"2019/06/27 10:58:48 am EET","student3","0.00 / 3","student3-2019-03-29-question-072.html","-- / 0","","Some Sadducees __ to Jesus . -LRB- Sadducees __ that people will not rise __ death __ -RRB- They asked him __ `` Teacher , Moses wrote that if a married man dies and had __ children , his brother must marry his widow __ Then they will have children..","-- / 0","","Marriage plays no role in heaven as all are children of god.","-- / 1","","People that die will be ressurected to god, as he is the god of the living.","-- / 1","","God punishes certain people.","-- / 1",""
"2019/06/28 12:10:15 pm EET","student3","0.00 / 3","student3-2019-03-29-question-032.html","-- / 0","","Roger Rosenblatt , editor of U.S. News & World Report , resigned Friday from the weekly news magazine . Mr. Rosenblatt said he resigned because of difficulties with commuting between his home in New York and the magazine 's editorial offices in Washington . `` Frankly , I missed my..","-- / 0","","Roger Rosenblatt resigned his position as editor of U.S. News & World Report magazine ofe difficulties commuting between his home in Washington and his office New York.","-- / 1","","Roger Rosenblatt misses his family.","-- / 1","","He has already new job offers.","-- / 1",""
"2019/06/28 12:11:29 pm EET","student3","0.00 / 3","student3-2019-03-29-question-052.html","-- / 0","","__ to __ __ __ __ __ __ Soviet __ __ __ __ "" __ __ biologists in __ have discovered that a mold element in the cells of plants __ not only control the __ __ __ in mosquitoes __ but __ __ __ __ __ This method will..","-- / 0","","Soviet scientist discovered that a mold element can do something against malaria in mosquitos.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 12:15:56 pm EET","student3","0.00 / 3","student3-2019-03-29-question-206.html","-- / 0","","The __ __ __ the vast silent majority of these Moslems __ __ __ __ the __ __ the __ , __ they __ do not stand up __ leaders , __ __ __ people __ __ __ __ Many of them __ __ tell right __ wrong __ __..","-- / 0","","Suicide attacks kill less people than AIDS, dictators or wars but create more attention due to the spectacularity and other  reasons.","-- / 1","","Only the social weak become suicide attackers, but not the leading figures in mulsim societies.","-- / 1","","NA","-- / 1",""
"2019/06/28 12:25:15 pm EET","student3","0.00 / 3","student3-2019-03-29-question-040.html","-- / 0","","Walter Sisulu and the African National Congress came home yesterday . After 26 years in prison , Mr. Sisulu , the 77 - year - old former secretary - general of the liberation movement , was dropped off at his house by a prison services ' van just as the..","-- / 0","","Former secretary – general of the African National Congress, Walter Sisulu and six other members of the ANC were set free after 26 years in prison.","-- / 1","","On the same day the first ANC rally in 30 years happened in Soweto.","-- / 1","","The government is watching the movement and it followers closely.","-- / 1",""
"2019/06/28 12:28:00 pm EET","student3","0.00 / 3","student3-2019-03-29-question-166.html","-- / 0","","The U.S. __ claiming __ __ __ its __ __ __ __ South Korea , Taiwan and Saudi Arabia __ a list of countries it is closely watching for allegedly failing to honor U.S. patents , copyrights and other intellectual - property rights __ However __ five other countries --..","-- / 0","","Five countries are joining the US watch list for countries that allegedly fail to honor U.S. intellectual properties.","-- / 1","","The list involves South Korea, Taiwan and Saudi Arabia.","-- / 1","","China, Brazil, Thailand, India and Mexioco might be added.","-- / 1",""
"2019/06/28 12:30:52 pm EET","student3","0.00 / 3","student3-2019-03-29-question-134.html","-- / 0","","The `` Jingle Cats '' are __ a new __ on the __ `` Meow Mix . '' Denise Dillon introduces us __ a group of singing felines with several under their collars __ 7777 If nine __ cats crooning Christmas __ __ n't put you __ __ holiday mood..","-- / 0","","Denise Dillon introduces a group of singing cats with the name the Jingle Cats.","-- / 1","","The Jingle Cats meow to christmas songs. ","-- / 1","","They became popular 1993 with their CD ""Meowy Christmas"".","-- / 1",""
"2019/06/28 12:33:08 pm EET","student3","0.00 / 3","student3-2019-03-29-question-194.html","-- / 0","","Everyone will hate you because you follow me . But the one who remains faithful to the end will be saved . When you are treated badly in one city , go to another city . I promise you that you will not finish going to all the cities of..","-- / 0","","Everyone will hate the followers of the son of the father in heaven.","-- / 1","","The ones that remain faithful to him will be rewarded by god.","-- / 1","","NA","-- / 1",""
"2019/06/28 12:34:06 pm EET","student3","0.00 / 3","student3-2019-03-29-question-214.html","-- / 0","","President Clinton has pardoned a former leading member of the House of Representatives convicted of corruption charges in 1996 . Former Chairman of the House Ways and Means Committee Dan Rostenkowski __ __ __ __ __ pardoned __ the President . He __ __ __ 17 __ __ __ __..","-- / 0","","President Clinton has pardoned former Chairman of the House Ways and Means Committee Dan Rostenkowski convicted of corruption charges in 1996 .","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 12:39:01 pm EET","student3","0.00 / 3","student3-2019-03-29-question-063.html","-- / 0","","Xinhua News __ , Beijing , September 1st On August 30th __ Jiaxuan Tang , vice minister of the Ministry of Foreign Affairs , and Haojing Song , special envoy of the Korean government and vice minister of the Foreign Affairs Ministry __ talks in Beijing , exchanging ideas concerning..","-- / 0","","Representatives of China and Korea talk in Beijing for ensuring peace on the Korean peninsula.","-- / 1","","Korea announced negotiation plans.","-- / 1","","NA","-- / 1",""
"2019/06/28 12:42:13 pm EET","student3","0.00 / 3","student3-2019-03-29-question-066.html","-- / 0","","__ Jesus left there and went into the __ of Judea __ across the Jordan River . Again , many people came to him __ and Jesus taught them as he always did . Some Pharisees came to Jesus __ tried to make him __ something wrong __ They asked..","-- / 0","","The Pharisess came to Jesus and ask him about divorce.","-- / 1","","God has joined man and woman so they should not be separated by anyone else.","-- / 1","","To receive the life that never ends, one has to follow gods commands.","-- / 1",""
"2019/06/28 12:44:25 pm EET","student3","0.00 / 3","student3-2019-03-29-question-229.html","-- / 0","","First Chicago Corp. posted a third - quarter loss of $ 23.3 million after joining other big banks in further adding to its reserves for losses on foreign loans . The parent company of First National Bank of Chicago , with $ 48 billion in assets , said it set..","-- / 0","","The bank First Chicago Corp. has a loss of $ 23.3 million.","-- / 1","","First Chicago said it does n't need to sell stock to raise capital.","-- / 1","","Interest income and most fee income  of the bank was strong in that year","-- / 1",""
"2019/06/28 12:47:30 pm EET","student3","0.00 / 3","student3-2019-03-29-question-036.html","-- / 0","","Common Cause __ both the Senate Ethics Committee and the Justice Department to investigate $ 1 million in political gifts by Arizona businessman Charles Keating to five U.S. senators who interceded with thrift - industry regulators for him __ Mr. Keating is __ the subject of __ __ 1.1 __..","-- / 0",""," Arizona businessman Charles Keating ist he subject of an investigation about giving  $ 1 million in political gifts to five U.S. senators who interceded with thrift - industry regulators for him. ","-- / 1","","The investigated had suspicious meetings","-- / 1","","NA","-- / 1",""
"2019/06/28 12:51:41 pm EET","student3","0.00 / 3","student3-2019-03-29-question-126.html","-- / 0","","__ __ __ __ the first __ I __ seen you , and I __ __ __ __ __ you a question __ __ __ __ directors , otherwise , they have beards __ very __ hair __ or otherwise they __ their __ __ __ . __ __ I..","-- / 0","","Ye Daying is talking about his life, his father Ye Zhengming and grandfather Marshall Ye Ting.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 12:54:31 pm EET","student3","0.00 / 3","student3-2019-03-29-question-222.html","-- / 0","","The US Navy destroyer damaged apparently by a terrorist bomb while refueling at the Red Sea port , Aden __ begun its journey back __ the States __ __ __ As Dave Gavlak __ , the US Cole was towed out of __ Aden Harbor to __ __ Norwegian transport..","-- / 0","","The Navy destroyer US Cole was apparently damaged by a terrorist bomb in Aden.","-- / 1","","Th ship was escorted back to the United States.","-- / 1","","Over 17 people died in the attack.","-- / 1",""
"2019/06/28 1:30:46 pm EET","student3","0.00 / 3","student3-2019-03-29-question-074.html","-- / 0","","__ on Sunday morning , __ it __ still dark , Mary Magdalene went to the tomb . She saw that the __ stone was moved away from the entrance __ So she ran to Simon Peter and the other follower -LRB- the one Jesus loved very much -RRB- ...","-- / 0","","Jesus followers discovered that his body was missing.","-- / 1","","Jesus explained, that he is going back to his father.","-- / 1","","Jesus appeared once more to his followers.","-- / 1",""
"2019/06/28 1:34:30 pm EET","student3","0.00 / 3","student3-2019-03-29-question-213.html","-- / 0","","The debate over National Service has begun again . After a decade in which more than 50 localities established their own service or conservation corps and dozens of school systems made community service a prerequisite to high - school graduation , the focus has shifted to Washington . At least..","-- / 0","","A debate over National Service began with at least 10 proposals.ith ","-- / 1","","There is no official definition of National Service, which leads to problems.","-- / 1","","A variety of decisions have to be made, of what National Service actually consists.","-- / 1",""
"2019/06/28 1:42:59 pm EET","student3","0.00 / 3","student3-2019-03-29-question-060.html","-- / 0","","Xinhua __ Agency , __ , August 31st __ by reporter Rongke __ The "" Representation Committee "" , a standing political institution of the Latin American Unification Association , held a grand ceremony __ August 31st __ __ China as __ observer __ , __ __ __ its welcome..","-- / 0","","The "" Representation Committee of latin america holds a welcome ceremony for  Rumao Xie , China 's permanent observer to the Association and ambassador to Uruguay.","-- / 1","","The connections between China and Latin America are beneficial for both participants.","-- / 1","","NA","-- / 1",""
"2019/06/28 1:44:32 pm EET","student3","0.00 / 3","student3-2019-03-29-question-088.html","-- / 0","","__ I mean they both __ the advantages and __ what you __ __ do is concentrate on the advantages in what __ place __ 're in -- __ -- and think about the __ of __ place that __ 're not __ __ yeah __ you go __ right..","-- / 0","","One of the speakers thinks about Spain.","-- / 1","","One speaker hears the birds singing.-","-- / 1","","NA","-- / 1",""
"2019/06/28 1:48:16 pm EET","student3","0.00 / 3","student3-2019-03-29-question-115.html","-- / 0","","We __ going __ __ now to __ of __ __ stories in __ world tonight /. Here __ Erica Hill from Headline News /. Hi Erica /. Hi Paula /. we start off with a tragic dispute after a traffic /. a tragic death has now been settled in..","-- / 0","","The mother of army staff sergeant Jason Hendrix wants him to be buried in California.","-- / 1","","A calfiornian judge decided him to be buried where his father lives.","-- / 1","","Prince Charles and his wife Camilla visited a memorial for British victims of 9/11.","-- / 1",""
"2019/06/28 1:56:03 pm EET","student3","0.00 / 3","student3-2019-03-29-question-048.html","-- / 0","","Xinhua News Agency , Nanning , Jan. 16th , by reporter Weicheng Yang The burgeoning city of Fangchenggang in Guangxi , which is the only city that is both coastal and frontier in China , has __ full __ of geographic advantages __ greatly __ port economy . Currently ,..","-- / 0","","Fangchenggang City is a recently established coastal city in Guangxi.","-- / 1","","The city has a modern port.","-- / 1","","NA","-- / 1",""
"2019/06/28 1:57:20 pm EET","student3","0.00 / 3","student3-2019-03-29-question-181.html","-- / 0","","U.S. OFFICIALS MOVED to head off any repeat of Black Monday today following Friday 's plunge in stock prices . Fed Chairman Greenspan signaled that the central bank was prepared to inject massive amounts of money into the banking system to prevent a financial crisis . Other U.S. and foreign..","-- / 0","","US officials try to reduce the impacts of Black Monday.","-- / 1","","Several companies had severe losses.","-- / 1","","NA","-- / 1",""
"2019/06/28 1:58:14 pm EET","student3","0.00 / 3","student3-2019-03-29-question-252.html","-- / 0","","__ __ __ __ __ __ __ __ __ __ Taiwan __ __ the mainland __ __ __ __ __ __ __ the PRC government __ __ __ __ __ Dongguan __ TBAD 's spiritual leader H.D. Yeh __ __ __ __ __ __ Taiwan __ __ __ __ the..","-- / 0","","An article about Taiwanese companies in Dongguan.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 1:58:58 pm EET","student3","0.00 / 3","student3-2019-03-29-question-279.html","-- / 0","","__ __ the river __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ local people __ __ __ __ __ __..","-- / 0","","A river is in the city of Linpin.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 2:01:08 pm EET","student3","0.00 / 3","student3-2019-03-29-question-137.html","-- / 0","","Time now to __ the __ news with Carrie Lee in New York __ Carrie . A you said __ __ Renay . __ Dow __ in __ territory much of the day __ __ __ stocks losing ground __ Coca Cola , down __ __ . __ did okay..","-- / 0","","News about the wins and losses of the stock market.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 2:02:27 pm EET","student3","0.00 / 3","student3-2019-03-29-question-178.html","-- / 0","","Lockheed Aeronautical Systems Co. , a unit of Lockheed Corp. , __ it agreed to join with Aermacchi S.p . A. of Varese , Italy , __ __ a new generation __ jet __ __ the U.S. Air Force __ The Air Force is looking to buy 540 new primary..","-- / 0","","Lockheed Aeronautical Systems Co. agreed to build new jets for the U.S. Air Force together with Aermacchi S.p . A. of Varese , Italy.","-- / 1","","The Air Force wants to buy 540 new jet trainers,","-- / 1","","NA","-- / 1",""
"2019/06/28 2:05:37 pm EET","student3","0.00 / 3","student3-2019-03-29-question-037.html","-- / 0","","The Bush administration , urging the Supreme Court to give states more leeway to restrict abortions , said minors have n't __ right __ abortion without the consent of their parents . Solicitor General Kenneth Starr argued that the 1973 Supreme Court decision , __ vs. Wade , __ __..","-- / 0","","The Bush administration said minors have n't the right to abortion without the consent of their parents .","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 2:10:44 pm EET","student3","0.00 / 3","student3-2019-03-29-question-148.html","-- / 0","","The Israeli Prime Minister Ehud Barak is due to meet __ __ 's President Mubarak __ __ on Thursday __ The encounter __ __ seen as __ __ __ Barak __ __ __ regional support __ a __ East __ agreement __ __ President Clinton 's proposals . They __..","-- / 0","","Israeli Prime Minister Ehud Barak will meet President Mubarak on Thursday.","-- / 1","","They will talk about the peace process.","-- / 1","","NA","-- / 1",""
"2019/06/28 2:12:31 pm EET","student3","0.00 / 3","student3-2019-03-29-question-113.html","-- / 0","","Hello , __ . This is the Cross Strait program on CCTV __ __ . Welcome to our program __ First let 's focus __ the main __ of today 's __ . Wang Jin - pyng says __ he __ decided not to continue serving as KMT vice chairman..","-- / 0","","Wang Jin - pyng talks about a decision of further working as KMT vice chairman","-- / 1","","The CCTV mentions other news.","-- / 1","","NA","-- / 1",""
"2019/06/28 2:13:47 pm EET","student3","0.00 / 3","student3-2019-03-29-question-061.html","-- / 0","","Xinhua News Agency __ __ -LRB- New Zealand -RRB- __ April 23rd __ __ __ Jinjun __ China 's People 's Congress delegation led by vice-chief committee member Jiyun Tian ended a 6 __ day __ to New Zealand __ and left __ this __ __ the __ of West..","-- / 0","","China 's People 's Congress delegation was visiting New zealand for 6 days.","-- / 1","","Now the delegation will will also visit West Samoa, Papua New Guinea and Australia","-- / 1","","NA","-- / 1",""
"2019/06/28 2:22:01 pm EET","student3","0.00 / 3","student3-2019-03-29-question-014.html","-- / 0","","The economy 's temperature will be __ from several __ __ this __ __ with readings __ __ __ output , housing and inflation . __ most troublesome __ __ __ the August merchandise trade deficit due out tomorrow . The trade gap is __ __ widen to __ __..","-- / 0","","The economy is changing.","-- / 1","","A lot of industries have troubles.","-- / 1","","NA","-- / 1",""
